dimension_id,dimension_name,option_id,display_text,bt_score
8,Realism vs. Fantasy,39,Clueless (1995),-0.206953
8,Realism vs. Fantasy,40,"Cry, the Beloved Country (1995)",0.936644
8,Realism vs. Fantasy,41,Richard III (1995),0.15286
8,Realism vs. Fantasy,42,Dead Presidents (1995),0.695362
8,Realism vs. Fantasy,43,Restoration (1995),0.259335
8,Realism vs. Fantasy,44,Mortal Kombat (1995),-1.0
8,Realism vs. Fantasy,45,To Die For (1995),0.463294
8,Realism vs. Fantasy,46,How to Make an American Quilt (1995),0.064506
8,Realism vs. Fantasy,47,Seven (a.k.a. Se7en) (1995),0.272435
8,Realism vs. Fantasy,48,Pocahontas (1995),-0.6218
8,Realism vs. Fantasy,49,When Night Is Falling (1995),0.108445
8,Realism vs. Fantasy,50,"Usual Suspects, The (1995)",0.22268
9,Star Power vs. Ensemble Cast,1,Toy Story (1995),-0.362541
9,Star Power vs. Ensemble Cast,2,Jumanji (1995),0.246166
9,Star Power vs. Ensemble Cast,3,Grumpier Old Men (1995),0.056646
9,Star Power vs. Ensemble Cast,4,Waiting to Exhale (1995),-0.122958
9,Star Power vs. Ensemble Cast,5,Father of the Bride Part II (1995),0.004792
9,Star Power vs. Ensemble Cast,6,Heat (1995),0.538458
9,Star Power vs. Ensemble Cast,7,Sabrina (1995),0.452825
9,Star Power vs. Ensemble Cast,8,Tom and Huck (1995),-0.739996
9,Star Power vs. Ensemble Cast,9,Sudden Death (1995),0.217824
9,Star Power vs. Ensemble Cast,10,GoldenEye (1995),1.0
9,Star Power vs. Ensemble Cast,11,"American President, The (1995)",0.316168
9,Star Power vs. Ensemble Cast,12,Dracula: Dead and Loving It (1995),0.081406
9,Star Power vs. Ensemble Cast,13,Balto (1995),-0.277548
9,Star Power vs. Ensemble Cast,14,Nixon (1995),0.684912
9,Star Power vs. Ensemble Cast,15,Cutthroat Island (1995),-0.045043
9,Star Power vs. Ensemble Cast,16,Casino (1995),0.646892
9,Star Power vs. Ensemble Cast,17,Sense and Sensibility (1995),-0.16854
9,Star Power vs. Ensemble Cast,18,Four Rooms (1995),-0.835225
9,Star Power vs. Ensemble Cast,19,Ace Ventura: When Nature Calls (1995),0.870735
9,Star Power vs. Ensemble Cast,20,Money Train (1995),0.150222
9,Star Power vs. Ensemble Cast,21,Get Shorty (1995),0.461293
9,Star Power vs. Ensemble Cast,22,Copycat (1995),0.194683
9,Star Power vs. Ensemble Cast,23,Assassins (1995),0.753513
9,Star Power vs. Ensemble Cast,24,Powder (1995),-0.270141
9,Star Power vs. Ensemble Cast,25,Leaving Las Vegas (1995),0.485922
9,Star Power vs. Ensemble Cast,26,Othello (1995),0.017392
9,Star Power vs. Ensemble Cast,27,Now and Then (1995),-0.541272
9,Star Power vs. Ensemble Cast,28,Persuasion (1995),-0.65221
9,Star Power vs. Ensemble Cast,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",-0.63458
9,Star Power vs. Ensemble Cast,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),-0.393726
9,Star Power vs. Ensemble Cast,31,Dangerous Minds (1995),0.703858
9,Star Power vs. Ensemble Cast,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.39938
9,Star Power vs. Ensemble Cast,33,Wings of Courage (1995),-0.253801
9,Star Power vs. Ensemble Cast,34,Babe (1995),-0.575667
9,Star Power vs. Ensemble Cast,35,Carrington (1995),-0.234954
9,Star Power vs. Ensemble Cast,36,Dead Man Walking (1995),-0.0295
9,Star Power vs. Ensemble Cast,37,Across the Sea of Time (1995),-0.971083
9,Star Power vs. Ensemble Cast,38,It Takes Two (1995),-0.379586
9,Star Power vs. Ensemble Cast,39,Clueless (1995),-0.076085
9,Star Power vs. Ensemble Cast,40,"Cry, the Beloved Country (1995)",-0.027772
9,Star Power vs. Ensemble Cast,41,Richard III (1995),0.314897
9,Star Power vs. Ensemble Cast,42,Dead Presidents (1995),-0.504026
9,Star Power vs. Ensemble Cast,43,Restoration (1995),0.06059
9,Star Power vs. Ensemble Cast,44,Mortal Kombat (1995),-0.368511
9,Star Power vs. Ensemble Cast,45,To Die For (1995),0.358224
9,Star Power vs. Ensemble Cast,46,How to Make an American Quilt (1995),-0.253874
9,Star Power vs. Ensemble Cast,47,Seven (a.k.a. Se7en) (1995),0.582025
9,Star Power vs. Ensemble Cast,48,Pocahontas (1995),-0.333472
9,Star Power vs. Ensemble Cast,49,When Night Is Falling (1995),-0.783299
9,Star Power vs. Ensemble Cast,50,"Usual Suspects, The (1995)",0.236588
10,Adventure vs. Drama,1,Toy Story (1995),0.478511
10,Adventure vs. Drama,2,Jumanji (1995),0.947016
10,Adventure vs. Drama,3,Grumpier Old Men (1995),-0.45935
10,Adventure vs. Drama,4,Waiting to Exhale (1995),-0.391746
10,Adventure vs. Drama,5,Father of the Bride Part II (1995),-0.405484
10,Adventure vs. Drama,6,Heat (1995),0.070576
10,Adventure vs. Drama,7,Sabrina (1995),-0.400436
10,Adventure vs. Drama,8,Tom and Huck (1995),0.633147
10,Adventure vs. Drama,9,Sudden Death (1995),0.571658
10,Adventure vs. Drama,10,GoldenEye (1995),0.817479
10,Adventure vs. Drama,11,"American President, The (1995)",-0.433288
10,Adventure vs. Drama,12,Dracula: Dead and Loving It (1995),0.156147
10,Adventure vs. Drama,13,Balto (1995),0.824373
10,Adventure vs. Drama,14,Nixon (1995),-0.269201
10,Adventure vs. Drama,15,Cutthroat Island (1995),1.0
10,Adventure vs. Drama,16,Casino (1995),-0.187628
10,Adventure vs. Drama,17,Sense and Sensibility (1995),-0.509466
10,Adventure vs. Drama,18,Four Rooms (1995),-0.281103
10,Adventure vs. Drama,19,Ace Ventura: When Nature Calls (1995),0.495666
10,Adventure vs. Drama,20,Money Train (1995),0.209627
10,Adventure vs. Drama,21,Get Shorty (1995),0.206688
10,Adventure vs. Drama,22,Copycat (1995),-0.036133
10,Adventure vs. Drama,23,Assassins (1995),0.251139
10,Adventure vs. Drama,24,Powder (1995),0.039623
10,Adventure vs. Drama,25,Leaving Las Vegas (1995),-0.473942
10,Adventure vs. Drama,26,Othello (1995),-0.690796
10,Adventure vs. Drama,27,Now and Then (1995),-0.225682
10,Adventure vs. Drama,28,Persuasion (1995),-0.505322
10,Adventure vs. Drama,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",0.40507
10,Adventure vs. Drama,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),-0.118674
10,Adventure vs. Drama,31,Dangerous Minds (1995),-0.112242
10,Adventure vs. Drama,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),0.373366
10,Adventure vs. Drama,33,Wings of Courage (1995),0.658742
10,Adventure vs. Drama,34,Babe (1995),-0.062842
10,Adventure vs. Drama,35,Carrington (1995),-0.457095
10,Adventure vs. Drama,36,Dead Man Walking (1995),-0.616464
10,Adventure vs. Drama,37,Across the Sea of Time (1995),0.348282
10,Adventure vs. Drama,38,It Takes Two (1995),-0.070095
10,Adventure vs. Drama,39,Clueless (1995),-0.447403
10,Adventure vs. Drama,40,"Cry, the Beloved Country (1995)",-0.431348
10,Adventure vs. Drama,41,Richard III (1995),-0.227495
10,Adventure vs. Drama,42,Dead Presidents (1995),-0.004752
10,Adventure vs. Drama,43,Restoration (1995),-0.254083
10,Adventure vs. Drama,44,Mortal Kombat (1995),0.793308
10,Adventure vs. Drama,45,To Die For (1995),-0.267857
10,Adventure vs. Drama,46,How to Make an American Quilt (1995),-0.462701
10,Adventure vs. Drama,47,Seven (a.k.a. Se7en) (1995),-0.17076
10,Adventure vs. Drama,48,Pocahontas (1995),0.221921
10,Adventure vs. Drama,49,When Night Is Falling (1995),-0.327874
10,Adventure vs. Drama,50,"Usual Suspects, The (1995)",-0.201078
