dimension_id,dimension_name,option_id,display_text,bt_score
8,Spice Notes,19,Quiévremont 2012 Meritage (Virginia),-0.054407
8,Spice Notes,20,Quiévremont 2012 Vin de Maison Red (Virginia),0.393258
8,Spice Notes,21,Acrobat 2013 Pinot Noir (Oregon),-0.335934
8,Spice Notes,22,Baglio di Pianetto 2007 Ficiligno White (Sicilia),-0.244695
8,Spice Notes,23,Bianchi 2011 Signature Selection Merlot (Paso Robles),-0.114433
8,Spice Notes,24,Canicattì 2009 Aynat Nero d'Avola (Sicilia),0.017269
8,Spice Notes,25,Castello di Amorosa 2011 King Ridge Vineyard Pinot Noir (Sonoma Coast),0.818579
8,Spice Notes,26,Stemmari 2013 Dalila White (Terre Siciliane),-0.258541
8,Spice Notes,27,Stemmari 2013 Nero d'Avola (Terre Siciliane),0.085542
8,Spice Notes,28,Terre di Giurfo 2011 Mascaria Barricato  (Cerasuolo di Vittoria),0.18718
8,Spice Notes,29,Clarksburg Wine Company 2010 Chenin Blanc (Clarksburg),-0.257922
8,Spice Notes,30,Domaine de la Madone 2012 Nouveau  (Beaujolais-Villages),-0.215623
8,Spice Notes,31,Duca di Salaparuta 2010 Calanìca Nero d'Avola-Merlot Red (Sicilia),-0.264606
8,Spice Notes,32,Duca di Salaparuta 2011 Calanìca Grillo-Viognier White (Sicilia),-0.232066
8,Spice Notes,33,Envolve 2010 Puma Springs Vineyard Red (Dry Creek Valley),0.234993
8,Spice Notes,34,Envolve 2011 Sauvignon Blanc (Sonoma Valley),-0.282445
8,Spice Notes,35,Erath 2010 Hyland Pinot Noir (McMinnville),-0.247027
8,Spice Notes,36,Estampa 2011 Estate Viognier-Chardonnay (Colchagua Valley),-0.228932
8,Spice Notes,37,Feudi del Pisciotto 2010 Missoni Cabernet Sauvignon (Sicilia),0.581013
8,Spice Notes,38,Feudi di San Marzano 2011 I Tratturi Primitivo (Puglia),-0.312212
8,Spice Notes,39,Feudo di Santa Tresa 2011 Purato Made With Organic Grapes Nero d'Avola (Sicilia),-0.275593
9,Alcohol Content,0,Nicosia 2013 Vulkà Bianco  (Etna),-0.243298
9,Alcohol Content,1,Quinta dos Avidagos 2011 Avidagos Red (Douro),-0.033832
9,Alcohol Content,2,Rainstorm 2013 Pinot Gris (Willamette Valley),-0.258712
9,Alcohol Content,3,St. Julian 2013 Reserve Late Harvest Riesling (Lake Michigan Shore),0.108879
9,Alcohol Content,4,Sweet Cheeks 2012 Vintner's Reserve Wild Child Block Pinot Noir (Willamette Valley),-0.209399
9,Alcohol Content,5,Tandem 2011 Ars In Vitro Tempranillo-Merlot (Navarra),0.197481
9,Alcohol Content,6,Terre di Giurfo 2013 Belsito Frappato (Vittoria),-0.155786
9,Alcohol Content,7,Trimbach 2012 Gewurztraminer (Alsace),-0.28252
9,Alcohol Content,8,Heinz Eifel 2013 Shine Gewürztraminer (Rheinhessen),-0.291941
9,Alcohol Content,9,Jean-Baptiste Adam 2012 Les Natures Pinot Gris (Alsace),-0.25012
9,Alcohol Content,10,Kirkland Signature 2011 Mountain Cuvée Cabernet Sauvignon (Napa Valley),0.185782
9,Alcohol Content,11,Leon Beyer 2012 Gewurztraminer (Alsace),-0.219191
9,Alcohol Content,12,Louis M. Martini 2012 Cabernet Sauvignon (Alexander Valley),0.443378
9,Alcohol Content,13,Masseria Setteporte 2012 Rosso  (Etna),0.359301
9,Alcohol Content,14,Mirassou 2012 Chardonnay (Central Coast),-0.312811
9,Alcohol Content,15,Richard Böcking 2013 Devon Riesling (Mosel),-0.321078
9,Alcohol Content,16,Felix Lavaque 2010 Felix Malbec (Cafayate),0.121409
9,Alcohol Content,17,Gaucho Andino 2011 Winemaker Selection Malbec (Mendoza),0.257609
9,Alcohol Content,18,Pradorey 2010 Vendimia Seleccionada Finca Valdelayegua Single Vineyard Crianza  (Ribera del Duero),0.740038
9,Alcohol Content,19,Quiévremont 2012 Meritage (Virginia),-0.133652
9,Alcohol Content,20,Quiévremont 2012 Vin de Maison Red (Virginia),0.241589
9,Alcohol Content,21,Acrobat 2013 Pinot Noir (Oregon),-0.098257
9,Alcohol Content,22,Baglio di Pianetto 2007 Ficiligno White (Sicilia),-0.344857
9,Alcohol Content,23,Bianchi 2011 Signature Selection Merlot (Paso Robles),0.01909
9,Alcohol Content,24,Canicattì 2009 Aynat Nero d'Avola (Sicilia),0.357339
9,Alcohol Content,25,Castello di Amorosa 2011 King Ridge Vineyard Pinot Noir (Sonoma Coast),1.0
9,Alcohol Content,26,Stemmari 2013 Dalila White (Terre Siciliane),-0.235493
9,Alcohol Content,27,Stemmari 2013 Nero d'Avola (Terre Siciliane),-0.069256
9,Alcohol Content,28,Terre di Giurfo 2011 Mascaria Barricato  (Cerasuolo di Vittoria),0.497915
9,Alcohol Content,29,Clarksburg Wine Company 2010 Chenin Blanc (Clarksburg),-0.216412
9,Alcohol Content,30,Domaine de la Madone 2012 Nouveau  (Beaujolais-Villages),-0.21036
9,Alcohol Content,31,Duca di Salaparuta 2010 Calanìca Nero d'Avola-Merlot Red (Sicilia),-0.123939
9,Alcohol Content,32,Duca di Salaparuta 2011 Calanìca Grillo-Viognier White (Sicilia),-0.281423
9,Alcohol Content,33,Envolve 2010 Puma Springs Vineyard Red (Dry Creek Valley),0.05422
9,Alcohol Content,34,Envolve 2011 Sauvignon Blanc (Sonoma Valley),-0.233172
9,Alcohol Content,35,Erath 2010 Hyland Pinot Noir (McMinnville),-0.213344
9,Alcohol Content,36,Estampa 2011 Estate Viognier-Chardonnay (Colchagua Valley),-0.038266
9,Alcohol Content,37,Feudi del Pisciotto 2010 Missoni Cabernet Sauvignon (Sicilia),0.472452
9,Alcohol Content,38,Feudi di San Marzano 2011 I Tratturi Primitivo (Puglia),-0.042258
9,Alcohol Content,39,Feudo di Santa Tresa 2011 Purato Made With Organic Grapes Nero d'Avola (Sicilia),-0.237107
10,Complexity,0,Nicosia 2013 Vulkà Bianco  (Etna),-0.016111
10,Complexity,1,Quinta dos Avidagos 2011 Avidagos Red (Douro),0.187759
10,Complexity,2,Rainstorm 2013 Pinot Gris (Willamette Valley),-0.399624
10,Complexity,3,St. Julian 2013 Reserve Late Harvest Riesling (Lake Michigan Shore),0.210513
10,Complexity,4,Sweet Cheeks 2012 Vintner's Reserve Wild Child Block Pinot Noir (Willamette Valley),-0.553514
10,Complexity,5,Tandem 2011 Ars In Vitro Tempranillo-Merlot (Navarra),0.175992
10,Complexity,6,Terre di Giurfo 2013 Belsito Frappato (Vittoria),0.055081
10,Complexity,7,Trimbach 2012 Gewurztraminer (Alsace),-0.111945
10,Complexity,8,Heinz Eifel 2013 Shine Gewürztraminer (Rheinhessen),0.040022
10,Complexity,9,Jean-Baptiste Adam 2012 Les Natures Pinot Gris (Alsace),0.232122
10,Complexity,10,Kirkland Signature 2011 Mountain Cuvée Cabernet Sauvignon (Napa Valley),0.05094
10,Complexity,11,Leon Beyer 2012 Gewurztraminer (Alsace),0.186097
10,Complexity,12,Louis M. Martini 2012 Cabernet Sauvignon (Alexander Valley),0.267489
10,Complexity,13,Masseria Setteporte 2012 Rosso  (Etna),0.164113
10,Complexity,14,Mirassou 2012 Chardonnay (Central Coast),-1.0
10,Complexity,15,Richard Böcking 2013 Devon Riesling (Mosel),-0.276752
10,Complexity,16,Felix Lavaque 2010 Felix Malbec (Cafayate),0.243812
10,Complexity,17,Gaucho Andino 2011 Winemaker Selection Malbec (Mendoza),0.26749
10,Complexity,18,Pradorey 2010 Vendimia Seleccionada Finca Valdelayegua Single Vineyard Crianza  (Ribera del Duero),0.422401
10,Complexity,19,Quiévremont 2012 Meritage (Virginia),0.236712
10,Complexity,20,Quiévremont 2012 Vin de Maison Red (Virginia),0.257536
10,Complexity,21,Acrobat 2013 Pinot Noir (Oregon),0.085424
10,Complexity,22,Baglio di Pianetto 2007 Ficiligno White (Sicilia),0.086459
10,Complexity,23,Bianchi 2011 Signature Selection Merlot (Paso Robles),-0.044558
10,Complexity,24,Canicattì 2009 Aynat Nero d'Avola (Sicilia),0.247351
10,Complexity,25,Castello di Amorosa 2011 King Ridge Vineyard Pinot Noir (Sonoma Coast),0.287089
10,Complexity,26,Stemmari 2013 Dalila White (Terre Siciliane),0.174249
10,Complexity,27,Stemmari 2013 Nero d'Avola (Terre Siciliane),0.172868
10,Complexity,28,Terre di Giurfo 2011 Mascaria Barricato  (Cerasuolo di Vittoria),0.471382
10,Complexity,29,Clarksburg Wine Company 2010 Chenin Blanc (Clarksburg),-0.513305
10,Complexity,30,Domaine de la Madone 2012 Nouveau  (Beaujolais-Villages),-0.414693
10,Complexity,31,Duca di Salaparuta 2010 Calanìca Nero d'Avola-Merlot Red (Sicilia),-0.94628
10,Complexity,32,Duca di Salaparuta 2011 Calanìca Grillo-Viognier White (Sicilia),0.114439
10,Complexity,33,Envolve 2010 Puma Springs Vineyard Red (Dry Creek Valley),0.165545
10,Complexity,34,Envolve 2011 Sauvignon Blanc (Sonoma Valley),0.129353
10,Complexity,35,Erath 2010 Hyland Pinot Noir (McMinnville),-0.355291
10,Complexity,36,Estampa 2011 Estate Viognier-Chardonnay (Colchagua Valley),0.143104
10,Complexity,37,Feudi del Pisciotto 2010 Missoni Cabernet Sauvignon (Sicilia),0.093231
10,Complexity,38,Feudi di San Marzano 2011 I Tratturi Primitivo (Puglia),-0.106217
10,Complexity,39,Feudo di Santa Tresa 2011 Purato Made With Organic Grapes Nero d'Avola (Sicilia),-0.430281
