movieId,rating_count
6974,986
2816,985
53435,985
186587,984
99910,984
4334,983
159061,983
5034,983
33683,983
164981,983
1904,982
3120,982
52644,982
219726,982
4251,981
54732,981
285593,980
927,979
2563,979
3689,979
27478,979
7255,978
135532,978
207830,977
7757,977
113453,977
43921,976
56333,976
2748,976
187,975
101741,975
3028,975
1572,974
195777,974
27674,974
4410,973
113829,973
46974,971
33145,971
390,970
4285,969
40614,968
136449,967
116,967
167640,967
45662,966
63033,966
201368,966
26084,965
215353,965
73211,965
4357,964
49793,963
54771,962
94266,962
4614,961
6270,961
136602,961
65685,961
73808,960
203519,960
39414,959
2430,958
71106,958
6436,958
5214,958
2967,958
8951,957
78041,957
4624,955
1757,955
2182,953
112911,953
4705,952
214776,952
1605,951
25788,951
6014,951
4541,950
5879,950
907,950
58297,949
5548,949
27873,949
3501,949
2051,949
102684,949
6776,949
1598,948
72605,948
77364,948
208108,948
170813,947
70305,947
5544,947
6223,946
1105,945
1919,945
88672,945
90719,945
31184,945
2956,945
55,944
460,943
343,943
1629,943
85397,943
118898,943
155288,941
7023,941
3919,941
510,940
3325,940
6686,940
58376,940
288513,939
144482,939
128620,937
74416,936
25750,936
81819,935
210577,935
4224,935
8939,935
176933,934
523,933
94985,933
193147,932
528,932
321,932
4969,931
7102,931
692,931
414,930
113275,930
31660,930
79720,930
196891,929
3736,929
45062,928
143365,928
5127,926
97866,925
2280,925
2491,925
58315,925
145418,925
3286,925
4067,924
109850,924
4932,924
116138,923
279,923
193449,923
179881,923
8019,923
220380,923
228099,922
62344,922
4079,922
42009,922
2272,922
183011,922
2458,921
5048,921
44840,919
6332,918
4563,918
7983,918
6978,918
90469,917
47894,915
159717,915
166918,915
236991,915
4187,914
49647,914
2548,913
78174,912
197691,911
3858,911
3728,911
2365,910
4989,909
184257,909
104337,909
5298,908
6183,908
461,908
136598,908
3350,907
118985,906
7228,905
62733,905
157340,905
137337,905
897,904
61352,904
3475,904
27838,902
38304,902
1606,902
3299,902
72489,901
6660,901
2624,900
94015,900
27834,900
1941,900
7075,900
6484,899
3627,899
168610,899
5177,897
7566,897
2204,897
82854,896
261759,895
1731,895
27741,895
68269,895
3990,894
71450,894
166291,893
104863,893
5475,893
114552,893
5649,891
209173,891
8157,890
5667,890
5523,889
178667,889
151739,888
60753,888
2629,887
6743,887
194004,887
7024,887
5570,886
237227,886
201749,886
4082,885
34528,885
142222,885
5438,884
4577,884
4928,884
4833,884
2016,884
1646,884
83480,884
176423,883
1355,883
3672,882
4477,882
72701,882
210271,881
40723,881
26471,881
425,880
48518,880
4845,880
77798,880
5017,880
152063,880
40,880
670,879
998,879
94405,878
93563,878
8912,878
5476,878
112868,877
4009,877
4407,877
1167,877
78218,877
84637,876
6063,876
56286,876
2041,876
1069,876
32298,875
116887,875
8491,875
3045,873
37240,872
3017,872
841,872
64032,872
114762,872
4003,872
7040,872
170957,871
547,871
62912,871
42015,870
2801,870
3724,869
6786,869
8125,868
2437,868
65982,868
97936,868
8620,868
1398,867
731,867
3947,867
1497,867
70533,866
31694,866
133195,866
3964,865
8195,865
100302,865
104218,865
3029,865
2983,865
33672,864
55253,864
8225,863
45028,863
89840,863
59118,862
5610,861
173197,861
244334,861
69275,861
258451,861
283873,861
74156,861
4318,860
252590,860
6433,859
3895,859
27193,859
195921,857
242894,857
83369,857
59016,856
7748,856
238,855
73854,855
59014,855
277066,853
43376,853
1604,853
105835,852
3747,851
96815,851
61401,850
4976,850
109187,850
4723,850
269638,850
3794,849
30850,849
80586,849
2330,849
100527,849
5264,848
695,848
62113,848
168330,848
2024,848
148172,847
240,847
121,846
74154,846
1162,846
294,846
69712,846
5611,845
100083,844
4784,844
4676,843
8492,843
95201,843
158528,842
7820,841
3985,841
260243,841
4552,840
83086,840
159755,840
105954,840
3766,839
5237,839
126430,839
882,839
52950,839
174585,839
6587,838
83803,838
143245,838
2040,837
82095,837
67695,836
88356,836
4444,835
1929,835
1804,834
160565,834
3436,833
112940,833
37853,832
4068,832
2285,832
31698,832
1855,832
1526,832
8254,831
6533,831
6219,831
160571,830
106062,830
808,830
2525,830
165141,829
4502,829
151455,829
4080,829
4945,829
79879,828
1454,827
127096,827
93443,827
158830,827
40870,827
6658,827
4812,826
4888,826
27878,826
91842,826
7104,825
7115,825
1008,825
103137,824
2451,824
7619,824
84395,823
2095,823
1460,823
2131,823
72171,823
193942,822
1936,822
5564,821
3915,820
109633,820
3094,820
4929,819
1881,819
3327,819
51927,818
8197,818
71248,818
3857,817
62437,817
5890,817
1475,816
3943,815
90374,814
3710,813
4381,813
112788,813
3206,812
4756,812
1626,812
166568,811
148888,811
270696,811
8906,811
91128,810
1609,810
4710,810
4212,810
495,810
252180,810
53468,809
6040,809
6428,808
4276,808
2327,808
2903,807
144620,807
7028,807
3405,807
55261,806
7396,806
138702,806
175585,806
87298,806
4957,805
191367,805
74532,805
6567,804
6950,804
1427,804
5582,803
424,803
2445,803
74452,802
2057,802
113225,802
2173,802
3690,802
3078,801
2492,801
4191,801
166,800
276929,800
91325,800
4792,799
5367,799
3769,799
32840,799
1655,798
5843,797
114028,797
54775,797
55272,796
3901,796
36363,796
2275,795
43917,795
80862,795
213914,794
8836,794
68659,794
67193,794
4483,794
3330,794
259659,794
187501,794
162322,793
2152,793
194396,793
8830,793
1054,793
2570,792
5096,792
2265,792
6023,792
197651,792
193599,792
1352,792
5685,791
104303,791
118896,791
134214,791
193958,790
4911,790
6239,790
39234,789
108156,789
6252,788
223876,788
484,788
31193,788
5603,788
44204,787
4143,787
4466,787
72393,787
2554,787
106330,787
84187,786
3008,785
2898,785
1417,785
4682,785
260617,784
6273,784
197879,784
2682,784
7991,784
109846,783
1703,783
157200,783
95761,783
5867,783
3653,782
26865,782
32291,782
4055,781
2769,781
5046,781
55080,781
166705,781
255337,781
27397,780
2757,780
43930,780
168498,780
2782,780
1332,779
5324,779
8362,779
5609,779
6254,778
30898,778
3038,777
1841,777
2996,776
159193,776
114246,775
129937,775
113604,774
178521,773
5250,772
1442,771
77201,771
58306,771
79251,771
100108,771
1495,770
7206,770
8815,769
6196,769
104925,769
142536,767
5969,767
536,767
4233,766
7316,765
89190,765
98604,765
4618,764
1410,764
8690,763
1940,763
50005,763
68347,763
5081,762
169982,762
109483,762
56885,762
384,762
4200,761
4971,761
90576,761
4636,760
6986,760
152091,760
4241,759
4956,759
4077,759
9018,758
1440,758
26258,758
2364,758
43558,758
66090,758
3709,758
233993,758
465,757
160567,757
197343,757
103624,757
4775,757
1535,757
209,755
81018,755
66798,755
164821,755
90403,755
32892,755
6770,754
54780,754
6078,753
31923,753
104312,753
1844,753
7728,753
26547,752
7043,751
2535,751
48593,750
38,750
92008,750
5568,749
268,749
164175,749
1056,748
71304,748
110655,748
7303,748
76173,748
3339,748
8183,748
467,748
194400,747
5304,747
3773,746
4802,746
189885,746
4529,746
67867,745
7033,745
1076,745
6790,744
4203,743
4184,743
279414,743
65126,742
6946,742
111235,741
3929,741
224262,741
5470,740
117438,740
285301,740
117466,740
1816,739
74698,739
7209,739
2241,738
33495,738
7448,738
261131,738
66783,737
5678,736
99437,736
5341,736
102666,736
166558,735
103606,735
58975,735
224943,735
4628,734
61697,734
5707,734
6448,734
8656,733
50851,733
90890,733
1670,733
135288,733
39449,732
47465,732
7939,732
4174,732
99,732
8012,731
156607,731
7614,731
8131,730
2774,730
278586,730
2988,730
27899,729
6858,729
122884,729
3500,729
60333,728
166788,727
93512,727
3506,727
157122,727
472,726
4338,726
185927,725
106452,725
5382,724
7070,724
130636,724
40412,724
7009,724
304,724
1337,724
42730,723
36537,723
2177,723
170403,723
47124,723
387,723
60647,723
619,723
4000,722
7178,722
2817,722
8978,722
5054,722
46850,720
8094,720
5873,719
167544,719
6216,719
4339,719
3840,718
4808,717
149354,717
62250,717
5680,716
59141,716
152,716
2149,716
3937,716
56389,716
5888,716
61348,715
27368,715
189783,715
216402,714
5556,714
4966,714
1987,714
2634,714
27700,714
4640,713
3822,713
7845,713
3557,713
68941,713
242906,713
77540,713
3391,712
254460,712
6460,712
6558,712
5632,712
155509,711
2239,711
3789,711
164200,710
31437,710
155968,710
263405,710
74868,710
3115,709
1550,709
2521,709
2899,709
6797,708
8833,708
118880,708
209917,708
175199,708
840,708
97836,707
26974,707
99764,706
152591,706
7624,706
5525,705
8838,705
6464,704
188751,704
26171,704
449,704
79796,703
59995,703
5348,702
935,702
4774,701
188309,701
2418,701
61465,700
145839,700
25940,700
51471,700
8772,700
3813,699
4263,699
2969,699
101360,699
1647,698
186983,698
6920,698
74624,697
6271,696
196223,696
118082,696
7817,696
2625,696
3096,696
3743,695
182,695
47970,694
4278,694
3076,694
55250,693
4783,693
82744,693
3553,693
3385,692
177237,692
4095,692
3621,691
58490,691
4135,691
2435,691
2264,690
5691,690
418,690
114342,689
58655,689
2180,689
5563,688
27912,688
8800,688
267456,688
3909,687
4063,687
7048,687
4293,687
7071,687
26840,687
195161,687
89343,687
93740,687
222593,687
4795,687
1621,687
4126,686
54796,686
166486,686
5670,686
132424,686
6005,685
2347,685
5938,685
81132,685
2585,684
50641,684
151639,684
106785,684
2205,683
2725,683
212281,683
159690,682
81512,682
27020,682
194664,682
1661,682
42732,682
92681,682
5062,682
74727,682
77414,682
81158,682
1642,681
26285,681
26492,681
4042,681
408,680
1600,680
6811,680
51937,680
42197,680
8016,680
7236,679
105211,679
7062,679
4580,679
5450,679
8338,679
148667,679
50802,679
71466,679
6215,678
219,678
253690,678
5498,678
120807,678
205054,678
108983,678
7068,678
66785,677
156371,677
240452,677
8684,677
8266,676
74750,676
50160,676
2522,676
4826,676
5417,675
7169,675
7450,674
164367,674
82152,674
7135,674
89085,674
5300,674
1404,673
120138,673
1788,673
183619,672
88954,672
168712,672
6748,672
577,671
4939,671
71429,671
208289,671
42728,670
4024,670
5527,670
2721,670
4397,670
5056,670
204878,670
68194,669
7792,669
6989,669
55553,668
1601,668
40959,668
40414,668
8959,668
97024,668
4749,668
161127,668
7193,667
94325,667
179133,667
4274,666
76030,666
8199,666
2607,665
74916,665
129514,665
33681,665
213892,664
38095,664
104881,664
4166,663
2314,663
3453,663
1581,663
1654,663
91414,662
176935,662
6493,661
74668,661
1739,661
3445,661
275243,660
58627,660
26375,660
2475,660
1887,660
105585,659
7938,659
7572,659
4426,659
100487,658
158972,658
4438,658
160289,658
138212,658
7486,658
7005,657
48591,657
7142,657
4921,657
2974,657
179221,656
7834,656
80839,656
5686,656
204152,656
6280,655
6750,655
74370,655
135534,655
4168,654
2446,654
26587,654
47952,653
197663,653
885,653
2880,653
68932,652
3771,652
3957,652
2462,652
3720,651
201594,651
1859,651
2790,651
57910,650
185473,650
1755,650
4565,649
4898,649
143387,649
2210,649
4599,648
6611,648
3571,648
6927,648
278176,648
76079,648
31952,647
4644,647
1447,647
34321,647
64249,646
626,646
7484,646
65577,646
177497,645
363,645
160569,645
70567,644
208469,644
5483,643
54962,643
60941,643
1545,643
8235,643
487,642
5460,642
5246,642
56003,642
106841,642
222137,641
148956,640
2975,640
183613,640
3046,640
200354,640
8605,640
91134,640
157318,639
451,639
4658,639
4518,639
44864,638
6977,638
486,638
1856,638
82242,638
84942,638
210865,638
3645,637
208621,637
26422,637
5980,636
30846,636
57183,636
4591,635
4714,635
6220,635
67665,634
26603,634
61986,634
77667,634
4736,633
155820,633
3956,633
162590,632
51698,632
2851,632
254,632
615,632
53974,632
1326,631
248912,631
5569,631
53189,630
3379,630
191483,630
2876,630
2073,630
3127,629
7943,629
5255,628
2590,628
4885,628
219015,628
2526,628
167738,627
4141,627
6337,627
192579,627
183,627
3055,627
715,626
7720,626
224052,626
33779,626
6734,626
96616,626
163985,625
6265,625
5012,625
1397,625
198151,625
49013,625
4440,624
165937,624
33896,624
33639,623
2075,623
103801,623
197203,623
194348,623
44225,622
5625,621
4709,621
85796,620
4690,620
3989,620
205297,618
202393,618
26554,618
161966,618
603,618
483,618
7117,618
151113,617
27523,617
1684,617
2238,616
175485,616
2714,616
7016,615
67508,615
40966,615
4373,615
56169,615
171495,615
7218,615
51884,614
4496,614
152083,613
131656,613
8589,613
4190,613
3487,612
4537,612
4916,612
210573,612
7056,612
2425,611
4221,611
31424,611
31422,611
49347,611
6909,610
6316,610
7579,610
8967,610
2784,610
101415,609
7743,609
6509,609
3306,609
7319,608
7320,608
982,608
164917,608
37739,607
1599,607
93475,607
5588,607
146,607
5198,607
32289,607
73042,607
6122,607
764,606
803,606
269,606
7225,605
81641,605
4612,605
8147,605
25850,604
145935,604
26578,604
46855,604
27869,603
2386,603
6970,603
7759,603
197537,603
3141,602
6163,602
7924,602
46865,602
3457,601
72209,601
3696,601
261275,601
3502,601
7767,600
70206,600
148881,600
61026,600
4688,599
45440,599
4146,599
2582,599
72386,599
39869,599
139655,599
169900,599
8239,599
46337,599
50162,599
513,598
52967,597
5665,597
199223,597
113252,597
443,597
5288,597
4920,597
6582,596
80,595
4520,595
139415,595
7210,595
3401,595
6856,595
65882,594
6561,594
7042,594
182723,594
3399,594
4012,593
48560,593
75395,593
4336,593
6060,593
1937,593
7107,593
55167,592
70697,592
36509,592
45003,592
241,592
165103,591
4738,591
26003,591
2749,591
7713,591
75,590
3117,590
5633,590
2931,590
94953,590
5705,590
211,590
187231,590
4495,590
893,590
44759,589
39400,589
187505,589
83,589
26947,589
4771,588
5573,588
3926,588
25923,588
6687,588
60293,588
6584,587
127052,587
70334,587
5080,586
5646,586
5841,586
638,586
2267,586
127114,586
3511,586
84189,586
37475,586
8261,586
3936,586
6780,585
4354,585
3945,585
6850,585
1456,585
488,585
40962,585
98585,584
3843,584
6803,584
2113,584
114670,583
2661,583
178523,582
86293,582
26485,582
5672,581
64499,581
60943,581
2704,581
6868,580
132660,580
937,580
2972,579
50514,579
7294,578
55451,578
2939,578
60516,578
275467,578
6101,577
2417,577
3013,577
95583,577
4195,577
7564,577
869,577
53161,576
55241,576
70208,576
98122,576
7616,576
47721,576
3599,575
6298,575
6885,575
7088,575
5515,575
50740,575
2844,574
8580,574
8591,574
3966,574
7374,574
8576,574
1943,574
85025,574
191459,573
5584,573
617,573
5927,573
5433,573
74580,573
7216,573
81791,573
8582,572
100810,572
187723,572
4862,572
43460,571
8341,571
203218,571
3604,571
265460,570
114074,570
107883,570
210851,569
101973,569
107314,569
7026,569
580,569
3584,569
8268,569
5002,568
3961,568
85394,568
205661,568
5529,567
200938,567
7932,567
57147,567
86817,567
806,567
189331,566
5585,566
6991,566
3739,566
7984,566
89837,566
5801,566
233661,565
5109,565
55284,565
42013,565
45183,565
261705,564
6971,564
101283,564
8516,564
32179,564
2271,563
6288,563
61705,563
67186,563
87867,563
182825,563
54787,563
159195,563
78467,562
6992,562
252930,562
659,562
963,562
4123,561
4765,561
7449,561
5404,561
87522,561
140816,561
4501,561
6357,561
8167,560
8039,560
60408,560
7258,559
189873,559
130452,559
4743,559
44633,558
188941,558
6872,558
62049,558
4830,558
2472,557
6012,557
64231,557
119655,557
3230,557
3431,556
109895,556
7773,556
2894,556
3906,555
142420,555
83976,555
3872,554
114494,554
93297,554
5999,554
4229,553
49280,553
204158,553
4589,553
49220,553
2593,553
131796,553
331,552
45106,552
63808,552
5053,552
84952,552
6027,551
45221,551
26172,551
2708,551
104339,551
42721,551
1839,551
84615,550
8600,550
6999,550
94833,550
173205,549
6100,549
8928,549
58332,549
271865,549
113705,549
6559,548
57526,548
167392,548
91079,548
47950,547
89305,547
7937,547
7311,546
69849,546
26629,546
6732,546
134881,546
388,546
27793,545
93040,545
5334,545
5696,545
5458,545
1791,544
26350,544
164949,544
4834,543
5226,543
726,543
2928,542
4602,542
988,542
52767,542
6638,541
47725,541
7087,541
38992,540
4116,540
4142,540
26052,540
1733,540
76763,539
106540,539
3834,539
2738,539
685,539
5451,538
50792,538
286131,538
6345,538
114601,538
26870,538
188207,537
4585,536
7379,536
2283,536
25827,536
31431,535
5874,535
7894,535
2295,534
1860,534
116397,534
5965,534
4089,533
4789,533
92694,533
257037,533
5604,533
7646,532
1746,532
2885,531
3975,531
59026,531
2168,530
3002,530
3235,530
3357,530
183423,530
110968,530
4219,529
6374,529
1631,529
8264,529
4092,529
4788,529
273133,529
26151,529
52806,529
1837,528
205303,528
128520,528
42018,528
109864,527
73168,527
96751,527
89047,527
96911,527
2780,526
4523,525
875,525
179331,525
59731,525
7345,525
6542,524
92439,524
220792,524
4947,524
1756,524
26386,523
5121,523
37736,523
109569,523
3787,523
7771,523
30848,522
5752,522
92192,522
143969,522
7065,522
3837,521
6308,520
142422,520
161354,520
92391,520
5644,519
6185,519
54734,519
212074,519
65868,519
64997,519
82767,519
5361,519
779,519
3221,519
8869,518
108689,518
25777,518
51705,518
25769,518
6344,518
27604,517
7541,517
47264,517
4664,516
166492,516
1640,516
1482,516
79588,516
1044,516
5797,516
162738,515
176937,515
5638,515
8905,515
78264,515
27416,515
554,514
753,514
5994,513
44929,513
50658,513
63222,512
61071,512
134528,511
1596,511
8405,511
9005,511
6424,511
40946,511
3963,511
5485,510
7300,510
1582,509
8532,509
43904,509
168328,509
8045,509
72741,509
80094,508
125914,508
204686,508
896,508
2029,508
57534,507
2597,507
274195,507
2893,506
3432,506
192381,506
197199,505
91628,505
7708,505
178,504
7505,504
1114,504
56563,504
68522,504
8010,504
2669,504
114439,503
4675,503
5694,503
3632,503
49284,503
3425,502
41527,502
43744,502
8327,502
72479,502
49314,502
5940,502
187613,502
117867,502
8711,502
6039,501
48319,501
280868,501
4337,501
4532,501
7377,501
203208,501
282125,501
105755,501
2609,501
3086,501
47254,501
171749,501
110110,500
210,500
160848,500
5497,500
4240,500
54745,500
26713,500
65193,500
6812,499
52283,499
187601,499
4415,499
5076,499
813,499
4429,498
51088,498
69529,498
702,498
210867,498
4325,498
73587,498
2515,498
4605,498
2835,497
55555,497
62439,497
90524,497
202237,497
169670,496
3563,496
1744,496
5472,495
3732,495
275503,495
1546,495
192383,495
4389,494
5297,494
5820,494
272417,494
2255,494
93498,494
86000,494
76210,494
6997,494
3679,493
8158,493
2962,493
202159,493
5637,493
93982,493
5447,492
1489,492
4578,492
870,492
2868,492
165105,492
4750,492
3767,492
7217,491
7395,491
159849,491
4109,491
62792,490
5073,489
4216,489
33817,489
202155,489
72919,489
100044,489
5069,489
324,489
3898,488
1824,488
167380,488
3761,488
53447,487
96,487
2727,487
91323,487
43419,487
5825,487
114007,487
212,487
2847,487
47937,487
2098,487
6744,486
27800,486
4782,485
3559,485
409,485
38159,485
142507,485
278312,485
50954,485
55946,484
60609,484
2856,484
1869,484
31116,484
3041,483
197689,483
80864,483
4811,482
128975,482
225970,482
52456,482
8011,482
95058,482
5891,482
115881,482
6990,482
1624,482
6702,482
6268,481
8796,481
271232,481
190551,481
130448,481
60291,481
76111,481
3807,481
2874,481
3217,481
3678,481
4721,480
55955,480
202,480
116951,480
2461,480
133802,480
27338,480
65596,480
197197,480
6249,479
6442,479
209497,479
5383,479
97057,479
228,478
7354,478
4392,478
33072,478
187531,478
56915,478
197201,478
6579,478
6159,477
114678,477
34523,477
1180,477
192045,477
7382,477
278980,477
165699,477
4683,477
263973,477
3064,476
2507,476
5134,475
72165,475
8943,475
36397,475
7840,475
3738,474
95307,474
7941,474
3544,474
26712,474
77191,474
104245,474
4125,473
50923,473
4981,473
6629,473
27850,473
193956,473
7584,473
6483,472
61255,472
166526,472
7846,472
26111,472
470,472
33138,471
84844,471
3658,471
27032,471
77206,471
3547,471
102753,471
82499,471
5440,471
4697,470
103483,470
243,470
7079,470
4186,470
4555,469
6918,469
188307,469
71131,469
110407,469
59985,469
5125,468
5651,468
25805,468
5333,468
8724,468
976,467
200824,467
4282,467
5165,467
5909,467
155659,467
6678,467
1336,467
295,467
71619,467
26094,467
1341,467
6341,466
4154,466
4991,466
5787,466
1516,466
6243,466
2037,466
7364,465
45175,465
5033,465
110453,465
6963,465
1571,465
4645,465
216963,465
2818,465
7025,465
26122,465
3600,465
4619,464
48161,464
6596,464
136469,464
184023,464
85213,464
301,464
4130,464
4670,464
2681,463
93988,463
170629,463
2481,463
270526,462
129659,462
149830,461
6339,461
80222,461
5932,461
140713,461
4515,461
4471,460
188829,460
258929,460
4355,459
3587,459
63393,459
6279,459
27879,458
61406,458
197529,458
97701,458
69069,458
146309,457
42094,457
222011,457
86628,457
189241,457
3539,456
58806,456
162478,456
1602,456
279182,456
4574,456
63826,455
8482,455
2848,455
77795,455
3846,455
4680,455
282147,454
120637,454
141004,453
50011,453
36289,453
2651,453
7310,452
3456,452
8008,452
309,452
98607,451
67799,451
3758,451
567,451
160573,451
7781,451
5095,451
31435,450
1612,450
6772,450
7976,450
77421,450
130450,449
148652,449
132961,449
5826,449
220528,449
4341,448
8831,448
193697,448
118888,448
7951,448
51277,448
26819,448
7055,448
98239,448
6751,447
101997,447
179749,447
3010,447
5612,447
5962,447
171759,447
3859,446
7782,446
4603,446
109740,446
7831,446
4390,446
100507,446
4419,446
50445,445
25927,445
142492,445
70994,445
70663,445
5643,445
2179,445
58839,444
7067,444
96857,444
3406,444
33585,444
86852,444
26585,444
62553,443
9004,443
8363,443
140162,443
26398,443
32011,442
1323,442
5137,442
6466,442
65133,442
4213,442
103017,442
142074,442
93287,442
52462,442
1331,442
3669,441
4411,441
74787,441
5981,441
132157,441
82463,441
3320,440
1826,440
80241,440
2483,440
117549,440
130087,440
2062,440
99750,440
97870,440
96693,440
40955,439
6140,439
7223,439
100244,439
6123,439
180231,438
6884,438
3454,438
205425,438
104078,438
2368,438
195167,438
82041,437
180987,437
6722,437
6614,437
2516,437
81516,437
43869,437
5663,436
2649,436
3851,436
2965,436
48416,436
6405,436
970,436
6315,435
5462,435
141544,435
80350,435
52606,435
263005,435
8799,434
48872,434
59143,434
4493,434
3368,434
112334,434
92058,434
7478,434
130686,433
5780,433
64116,433
705,433
1650,433
175813,433
2237,433
7257,432
3400,432
27608,432
5434,432
5346,431
4646,431
157361,431
4151,431
4696,430
1151,430
7493,430
197875,430
88267,430
6869,430
112582,430
140737,430
5799,430
2842,430
27816,430
4635,429
65418,429
31270,429
180265,429
2614,429
959,429
8512,429
8884,429
5373,429
38388,429
202934,428
84312,428
59336,428
463,428
170777,428
7010,427
94799,427
103315,427
2977,427
4626,427
2786,427
45503,427
1406,426
44197,426
26294,426
71670,426
5442,426
391,426
6768,426
164411,426
8911,425
130840,425
8864,425
159441,425
496,425
3289,425
4043,425
3214,425
48698,425
50800,425
193477,425
3509,425
5059,424
288265,424
632,424
3103,424
8930,424
2045,424
7895,424
4500,424
3694,423
91660,423
5732,423
5099,423
3725,422
6222,422
6612,422
48678,422
184987,422
2621,422
4404,422
42217,422
3459,422
2781,422
5949,421
228563,421
3713,421
3655,421
163937,421
184931,421
210859,421
8404,421
53127,421
6668,421
205545,421
4767,421
50003,420
49957,420
190089,420
90343,420
4409,420
6356,420
27491,419
8754,419
127140,419
1854,419
95199,419
7930,419
7175,418
52668,418
2362,418
1351,418
58964,418
110675,418
191869,418
34536,417
145150,417
168288,417
27722,417
59810,417
169992,416
5958,416
268732,416
2559,416
8117,416
65225,416
96567,416
47404,416
2185,416
65601,415
70862,415
6517,415
4476,415
5172,415
3497,415
7844,415
2557,414
6031,414
2886,414
846,414
58351,413
57243,413
55732,413
43708,413
51037,413
3597,413
7321,412
5640,412
3031,412
5310,412
71129,412
6371,411
7749,411
178335,411
126090,411
5538,411
499,410
5122,410
82143,410
26425,410
188303,410
144606,410
1771,410
3211,410
82527,410
1472,410
335,409
7030,409
4350,409
7791,409
3823,408
1865,408
91199,408
127212,408
2656,408
74508,408
7889,408
26750,407
82378,407
133798,407
162828,407
4332,407
6162,406
53024,406
73000,406
263,406
4405,406
94931,406
85354,406
134849,406
57353,406
341,406
114265,405
6703,405
96612,405
110297,405
57326,405
98361,405
97328,405
4798,404
2665,404
204268,404
50064,404
112087,404
45074,404
57401,403
6158,403
170357,403
5357,403
81191,403
81257,403
249964,403
1925,403
86815,403
48856,403
5629,403
4562,402
33649,402
163056,402
3042,402
3718,402
199974,402
110809,402
64701,402
49422,402
2250,402
3223,402
77837,402
8998,402
8712,401
95067,401
105037,401
74944,401
134783,401
242204,401
97785,401
87194,401
3338,401
8188,401
168608,401
251,400
210847,400
4188,400
58972,400
3180,400
6412,400
92309,399
271917,399
6186,399
75813,399
7459,398
7647,398
4559,398
7299,398
26349,398
86059,398
197877,398
7069,398
26688,398
5437,397
205076,397
25856,397
265148,397
6021,397
3746,397
1759,397
5642,397
8670,397
71327,397
6002,396
69253,396
197885,396
71823,396
70984,396
6441,396
91386,396
7340,395
105250,395
43932,395
56274,395
2074,395
34198,395
57464,395
68486,395
104441,395
3417,395
1310,395
26462,395
5007,395
177607,395
2007,394
51694,394
105869,394
113240,394
257751,394
5839,394
183589,394
33815,394
1112,393
8738,393
4297,393
193041,393
5847,393
3304,393
1507,393
203934,393
824,393
7335,393
7080,393
52712,392
7238,392
4625,392
4371,392
222455,392
3692,392
233555,392
2339,392
79897,392
35347,392
4849,391
6705,391
89072,391
281190,391
96917,391
6143,391
3158,391
956,391
4294,391
3572,391
568,391
95135,390
231057,390
4479,390
2610,390
118930,390
5187,390
136564,390
173209,389
6523,389
498,389
61246,389
206499,389
251606,389
7891,389
5454,389
3768,389
3427,389
1870,388
96150,388
2440,388
4277,388
80858,388
5169,388
26203,388
26699,388
52717,388
2630,388
5653,388
135885,387
26393,387
5248,387
78703,387
25793,387
157338,387
7020,387
115147,387
6816,386
26704,386
4813,386
250968,386
5244,386
2697,386
3118,386
127130,385
203160,385
89480,385
43333,385
100737,385
6425,385
6300,385
7039,385
44937,385
26340,385
5974,385
83910,385
3855,384
57502,384
754,384
4998,384
225758,384
5493,384
216937,384
2499,384
139747,384
208737,384
4665,384
107412,384
6667,384
82534,384
30883,383
3165,383
3920,383
2419,383
52460,382
4847,382
4028,382
5499,382
3447,382
54910,382
96314,382
80185,382
4439,382
3892,382
101612,381
3423,381
681,381
81804,381
251234,381
2400,381
4403,381
4428,381
6193,380
65465,380
191799,380
5516,380
7003,380
25954,380
72131,380
6429,380
135530,380
4353,379
4273,379
64501,379
276897,379
34148,379
90578,379
1329,379
3596,379
87660,379
66200,378
6882,378
200322,378
1413,378
386,377
6269,377
3830,377
3970,377
89002,377
102819,377
8044,377
55286,377
113188,377
26007,377
7261,376
151315,376
157498,376
92920,376
3914,375
212371,375
185001,375
103727,375
26939,375
200256,375
4801,375
5788,374
7453,374
4222,374
5765,374
27408,374
185319,374
7308,374
55176,374
55071,374
4900,373
34326,373
55901,373
192559,373
27441,373
66130,373
5961,373
44613,373
3622,373
143476,373
4692,373
74152,372
65813,372
27618,372
6798,372
63540,372
2482,371
6335,371
27563,371
169764,371
140529,371
4786,371
4704,371
26085,371
84950,371
6981,371
148,371
7059,371
6827,371
130075,370
8535,370
195295,370
5840,370
8848,370
5968,369
59418,369
129370,369
116855,369
185031,369
860,369
6358,369
27882,369
135456,369
175667,368
7029,368
59709,368
225776,368
167546,368
4237,367
26064,367
274197,367
151777,367
201,367
4672,366
52375,366
206449,366
8809,366
55729,366
1750,366
1068,366
759,366
6244,366
287633,366
26476,366
124859,366
1477,366
27584,366
4965,365
862,365
8459,365
206845,365
5011,365
69516,365
7086,365
5114,365
26163,365
164540,365
6710,364
618,364
183701,364
278794,364
1463,364
6485,364
3150,364
88108,364
2284,364
7487,364
564,363
3138,363
6598,363
4441,363
703,363
26631,363
5607,363
1496,363
97950,363
6898,362
31162,362
1523,362
55278,362
170745,362
204692,362
2753,362
3613,362
50742,362
964,362
3833,362
8521,362
7725,362
4290,361
80844,361
194947,361
195823,361
4442,361
3372,361
6232,361
92643,361
2276,360
7177,360
31545,360
3112,360
5963,360
3923,360
279412,359
3765,359
128606,359
112497,359
4160,359
8923,359
3734,359
106022,359
