dimension_id,dimension_name,option_id,display_text,bt_score
4,Historical Authenticity,258,"Kid in King Arthur's Court, A (1995)",-0.040169
5,Moral Complexity,1453,"Beautician and the Beast, The (1997)",-0.224505
5,Moral Complexity,71282,"Food, Inc. (2008)",-0.223998
5,Moral Complexity,1976,Friday the 13th Part 3: 3D (1982),-0.243873
5,Moral Complexity,3062,"Longest Day, The (1962)",-0.233132
5,Moral Complexity,73929,Legion (2010),-0.066682
5,Moral Complexity,354,Cobb (1994),0.31425
5,Moral Complexity,801,Harriet the Spy (1996),-0.228289
5,Moral Complexity,286897,Spider-Man: Across the Spider-Verse (2023),-0.208349
5,Moral Complexity,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",0.076496
5,Moral Complexity,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),-0.23812
5,Moral Complexity,169906,The Night Of (2016),0.750429
5,Moral Complexity,1019,"20,000 Leagues Under the Sea (1954)",0.160102
5,Moral Complexity,5,Father of the Bride Part II (1995),-0.250041
5,Moral Complexity,60487,"It's the Great Pumpkin, Charlie Brown (1966)",-0.25424
5,Moral Complexity,192803,Bohemian Rhapsody (2018),-0.163379
5,Moral Complexity,971,Cat on a Hot Tin Roof (1958),0.57292
5,Moral Complexity,244178,The Northman,0.464791
5,Moral Complexity,1378,Young Guns (1988),-0.123676
5,Moral Complexity,104283,"Wind Rises, The (Kaze tachinu) (2013)",0.696871
5,Moral Complexity,57532,Meet the Spartans (2008),-0.246379
5,Moral Complexity,2026,Disturbing Behavior (1998),0.27146
5,Moral Complexity,1015,Homeward Bound: The Incredible Journey (1993),-0.248807
5,Moral Complexity,3877,Supergirl (1984),-0.242372
5,Moral Complexity,7137,"Cooler, The (2003)",0.294074
5,Moral Complexity,2261,One Crazy Summer (1986),-0.253266
5,Moral Complexity,32460,Knockin' on Heaven's Door (1997),0.040901
5,Moral Complexity,8908,Ladder 49 (2004),-0.235107
5,Moral Complexity,3145,Cradle Will Rock (1999),0.3793
5,Moral Complexity,2686,"Red Violin, The (Violon rouge, Le) (1998)",0.305234
5,Moral Complexity,2739,"Color Purple, The (1985)",-0.079543
5,Moral Complexity,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",-0.081578
5,Moral Complexity,93272,Dr. Seuss' The Lorax (2012),-0.240308
5,Moral Complexity,2116,"Lord of the Rings, The (1978)",-0.226334
5,Moral Complexity,57274,[REC] (2007),-0.22905
5,Moral Complexity,2787,Cat's Eye (1985),-0.13003
5,Moral Complexity,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-0.241501
5,Moral Complexity,5876,"Quiet American, The (2002)",1.0
5,Moral Complexity,1391,Mars Attacks! (1996),-0.238814
5,Moral Complexity,1949,"Man for All Seasons, A (1966)",-0.121911
5,Moral Complexity,8860,Cellular (2004),-0.23805
5,Moral Complexity,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),-0.030167
5,Moral Complexity,37384,Waiting... (2005),-0.245065
5,Moral Complexity,253,Interview with the Vampire: The Vampire Chronicles (1994),0.843854
5,Moral Complexity,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),0.877103
5,Moral Complexity,3022,"General, The (1926)",-0.241037
5,Moral Complexity,58293,"10,000 BC (2008)",-0.243352
5,Moral Complexity,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),-0.244953
5,Moral Complexity,8827,"Bill Cosby, Himself (1983)",-0.249329
5,Moral Complexity,8169,*batteries not included (1987),-0.239881
5,Moral Complexity,2,Jumanji (1995),-0.240012
5,Moral Complexity,1059,William Shakespeare's Romeo + Juliet (1996),-0.175953
5,Moral Complexity,7381,"Whole Ten Yards, The (2004)",-0.188547
5,Moral Complexity,5941,Drumline (2002),-0.240187
5,Moral Complexity,2334,"Siege, The (1998)",0.063939
5,Moral Complexity,3204,"Boys from Brazil, The (1978)",0.12505
5,Moral Complexity,2546,"Deep End of the Ocean, The (1999)",0.196948
5,Moral Complexity,433,Clean Slate (1994),-0.155956
5,Moral Complexity,1372,Star Trek VI: The Undiscovered Country (1991),0.092489
5,Moral Complexity,1680,Sliding Doors (1998),-0.226405
5,Moral Complexity,1132,Manon of the Spring (Manon des sources) (1986),0.416625
5,Moral Complexity,3100,"River Runs Through It, A (1992)",-0.126668
5,Moral Complexity,725,"Great White Hype, The (1996)",0.121166
5,Moral Complexity,66934,Dr. Horrible's Sing-Along Blog (2008),0.902312
5,Moral Complexity,100498,"Good Day to Die Hard, A (2013)",-0.237437
5,Moral Complexity,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.211174
5,Moral Complexity,2504,200 Cigarettes (1999),-0.103475
5,Moral Complexity,2212,"Man Who Knew Too Much, The (1934)",-0.205
5,Moral Complexity,80590,Wall Street: Money Never Sleeps (2010),0.70906
5,Moral Complexity,2771,Brokedown Palace (1999),-0.024095
5,Moral Complexity,2376,"View to a Kill, A (1985)",-0.243053
5,Moral Complexity,1005,D3: The Mighty Ducks (1996),-0.246219
5,Moral Complexity,111759,Edge of Tomorrow (2014),-0.220345
5,Moral Complexity,161922,The Edge of Seventeen (2016),-0.219555
5,Moral Complexity,3754,"Adventures of Rocky and Bullwinkle, The (2000)",-0.244346
5,Moral Complexity,86142,13 Assassins (Jûsan-nin no shikaku) (2010),0.204647
5,Moral Complexity,114847,Autómata (Automata) (2014),0.668403
5,Moral Complexity,973,Meet John Doe (1941),0.060985
5,Moral Complexity,6958,"Haunted Mansion, The (2003)",-0.243168
5,Moral Complexity,2381,Police Academy 4: Citizens on Patrol (1987),-0.244049
5,Moral Complexity,232,Eat Drink Man Woman (Yin shi nan nu) (1994),-0.218255
5,Moral Complexity,328,Tales from the Crypt Presents: Demon Knight (1995),-0.238405
5,Moral Complexity,1913,Picnic at Hanging Rock (1975),-0.016722
5,Moral Complexity,202429,Once Upon a Time in Hollywood (2019),0.533293
5,Moral Complexity,6534,Hulk (2003),-0.133235
5,Moral Complexity,2639,Mommie Dearest (1981),0.138373
5,Moral Complexity,72294,"Christmas Carol, A (2009)",-0.235558
5,Moral Complexity,7842,Dune (2000),0.223728
5,Moral Complexity,47640,Beerfest (2006),-0.236594
5,Moral Complexity,1998,Exorcist II: The Heretic (1977),0.276947
5,Moral Complexity,4681,"War of the Roses, The (1989)",0.26698
5,Moral Complexity,2375,"Money Pit, The (1986)",-0.238058
5,Moral Complexity,32587,Sin City (2005),0.513353
5,Moral Complexity,5833,Dog Soldiers (2002),-0.233724
5,Moral Complexity,51091,Black Snake Moan (2006),0.586708
5,Moral Complexity,26242,Duel (1971),-0.235647
5,Moral Complexity,192379,First Man (2018),-0.228696
5,Moral Complexity,4254,Crocodile Dundee in Los Angeles (2001),-0.245028
5,Moral Complexity,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.24896
5,Moral Complexity,371,"Paper, The (1994)",0.408488
5,Moral Complexity,258,"Kid in King Arthur's Court, A (1995)",-0.247634
6,Suspense/Atmosphere,1453,"Beautician and the Beast, The (1997)",-0.384325
6,Suspense/Atmosphere,71282,"Food, Inc. (2008)",-0.320299
6,Suspense/Atmosphere,1976,Friday the 13th Part 3: 3D (1982),0.385445
6,Suspense/Atmosphere,3062,"Longest Day, The (1962)",0.140746
6,Suspense/Atmosphere,73929,Legion (2010),0.719967
6,Suspense/Atmosphere,354,Cobb (1994),-0.308047
6,Suspense/Atmosphere,801,Harriet the Spy (1996),-0.33134
6,Suspense/Atmosphere,286897,Spider-Man: Across the Spider-Verse (2023),-0.065536
6,Suspense/Atmosphere,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",-0.231352
6,Suspense/Atmosphere,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),-0.000894
6,Suspense/Atmosphere,169906,The Night Of (2016),0.657679
6,Suspense/Atmosphere,1019,"20,000 Leagues Under the Sea (1954)",0.145886
6,Suspense/Atmosphere,5,Father of the Bride Part II (1995),-0.344753
6,Suspense/Atmosphere,60487,"It's the Great Pumpkin, Charlie Brown (1966)",-0.349736
6,Suspense/Atmosphere,192803,Bohemian Rhapsody (2018),-0.295329
6,Suspense/Atmosphere,971,Cat on a Hot Tin Roof (1958),0.207022
6,Suspense/Atmosphere,244178,The Northman,0.778391
6,Suspense/Atmosphere,1378,Young Guns (1988),-0.128765
6,Suspense/Atmosphere,104283,"Wind Rises, The (Kaze tachinu) (2013)",-0.231883
6,Suspense/Atmosphere,57532,Meet the Spartans (2008),-0.339514
6,Suspense/Atmosphere,2026,Disturbing Behavior (1998),0.469731
6,Suspense/Atmosphere,1015,Homeward Bound: The Incredible Journey (1993),-0.291611
6,Suspense/Atmosphere,3877,Supergirl (1984),-0.241228
6,Suspense/Atmosphere,7137,"Cooler, The (2003)",-0.305759
6,Suspense/Atmosphere,2261,One Crazy Summer (1986),-0.361324
6,Suspense/Atmosphere,32460,Knockin' on Heaven's Door (1997),-0.298828
6,Suspense/Atmosphere,8908,Ladder 49 (2004),0.308238
6,Suspense/Atmosphere,3145,Cradle Will Rock (1999),-0.256808
6,Suspense/Atmosphere,2686,"Red Violin, The (Violon rouge, Le) (1998)",-0.106803
6,Suspense/Atmosphere,2739,"Color Purple, The (1985)",-0.268554
6,Suspense/Atmosphere,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",-0.278878
6,Suspense/Atmosphere,93272,Dr. Seuss' The Lorax (2012),-0.317387
6,Suspense/Atmosphere,2116,"Lord of the Rings, The (1978)",0.073658
6,Suspense/Atmosphere,57274,[REC] (2007),1.0
6,Suspense/Atmosphere,2787,Cat's Eye (1985),0.748959
6,Suspense/Atmosphere,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-0.337082
6,Suspense/Atmosphere,5876,"Quiet American, The (2002)",0.441711
6,Suspense/Atmosphere,1391,Mars Attacks! (1996),-0.219028
6,Suspense/Atmosphere,1949,"Man for All Seasons, A (1966)",-0.163546
6,Suspense/Atmosphere,8860,Cellular (2004),0.522267
6,Suspense/Atmosphere,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),-0.02928
6,Suspense/Atmosphere,37384,Waiting... (2005),-0.361086
6,Suspense/Atmosphere,253,Interview with the Vampire: The Vampire Chronicles (1994),0.570437
6,Suspense/Atmosphere,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),0.36656
6,Suspense/Atmosphere,3022,"General, The (1926)",-0.296828
6,Suspense/Atmosphere,58293,"10,000 BC (2008)",0.089456
6,Suspense/Atmosphere,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),-0.250945
6,Suspense/Atmosphere,8827,"Bill Cosby, Himself (1983)",-0.348549
6,Suspense/Atmosphere,8169,*batteries not included (1987),-0.324032
6,Suspense/Atmosphere,2,Jumanji (1995),-0.149116
6,Suspense/Atmosphere,1059,William Shakespeare's Romeo + Juliet (1996),-0.198956
6,Suspense/Atmosphere,7381,"Whole Ten Yards, The (2004)",-0.251247
6,Suspense/Atmosphere,5941,Drumline (2002),-0.329619
6,Suspense/Atmosphere,2334,"Siege, The (1998)",0.319509
6,Suspense/Atmosphere,3204,"Boys from Brazil, The (1978)",0.642265
6,Suspense/Atmosphere,2546,"Deep End of the Ocean, The (1999)",0.017212
6,Suspense/Atmosphere,433,Clean Slate (1994),0.083133
6,Suspense/Atmosphere,1372,Star Trek VI: The Undiscovered Country (1991),0.20753
6,Suspense/Atmosphere,1680,Sliding Doors (1998),-0.286475
6,Suspense/Atmosphere,1132,Manon of the Spring (Manon des sources) (1986),0.045318
6,Suspense/Atmosphere,3100,"River Runs Through It, A (1992)",-0.293349
6,Suspense/Atmosphere,725,"Great White Hype, The (1996)",-0.336615
6,Suspense/Atmosphere,66934,Dr. Horrible's Sing-Along Blog (2008),-0.274371
6,Suspense/Atmosphere,100498,"Good Day to Die Hard, A (2013)",0.200198
6,Suspense/Atmosphere,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.341233
6,Suspense/Atmosphere,2504,200 Cigarettes (1999),-0.300863
6,Suspense/Atmosphere,2212,"Man Who Knew Too Much, The (1934)",0.778821
6,Suspense/Atmosphere,80590,Wall Street: Money Never Sleeps (2010),-0.121531
6,Suspense/Atmosphere,2771,Brokedown Palace (1999),-0.041276
6,Suspense/Atmosphere,2376,"View to a Kill, A (1985)",0.145921
6,Suspense/Atmosphere,1005,D3: The Mighty Ducks (1996),-0.33919
6,Suspense/Atmosphere,111759,Edge of Tomorrow (2014),0.368536
6,Suspense/Atmosphere,161922,The Edge of Seventeen (2016),-0.322101
6,Suspense/Atmosphere,3754,"Adventures of Rocky and Bullwinkle, The (2000)",-0.304742
6,Suspense/Atmosphere,86142,13 Assassins (Jûsan-nin no shikaku) (2010),0.495408
6,Suspense/Atmosphere,114847,Autómata (Automata) (2014),0.546181
6,Suspense/Atmosphere,973,Meet John Doe (1941),-0.303789
6,Suspense/Atmosphere,6958,"Haunted Mansion, The (2003)",0.249635
6,Suspense/Atmosphere,2381,Police Academy 4: Citizens on Patrol (1987),-0.331386
6,Suspense/Atmosphere,232,Eat Drink Man Woman (Yin shi nan nu) (1994),-0.310992
6,Suspense/Atmosphere,328,Tales from the Crypt Presents: Demon Knight (1995),0.790662
6,Suspense/Atmosphere,1913,Picnic at Hanging Rock (1975),0.88579
6,Suspense/Atmosphere,202429,Once Upon a Time in Hollywood (2019),-0.213181
6,Suspense/Atmosphere,6534,Hulk (2003),-0.022857
6,Suspense/Atmosphere,2639,Mommie Dearest (1981),-0.195918
6,Suspense/Atmosphere,72294,"Christmas Carol, A (2009)",-0.266829
6,Suspense/Atmosphere,7842,Dune (2000),0.290839
6,Suspense/Atmosphere,47640,Beerfest (2006),-0.336068
6,Suspense/Atmosphere,1998,Exorcist II: The Heretic (1977),0.504362
6,Suspense/Atmosphere,4681,"War of the Roses, The (1989)",-0.271964
6,Suspense/Atmosphere,2375,"Money Pit, The (1986)",-0.338946
6,Suspense/Atmosphere,32587,Sin City (2005),0.51683
6,Suspense/Atmosphere,5833,Dog Soldiers (2002),0.561012
6,Suspense/Atmosphere,51091,Black Snake Moan (2006),-0.094232
6,Suspense/Atmosphere,26242,Duel (1971),0.923457
6,Suspense/Atmosphere,192379,First Man (2018),-0.014276
6,Suspense/Atmosphere,4254,Crocodile Dundee in Los Angeles (2001),-0.319832
6,Suspense/Atmosphere,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.295493
6,Suspense/Atmosphere,371,"Paper, The (1994)",-0.2824
6,Suspense/Atmosphere,258,"Kid in King Arthur's Court, A (1995)",-0.320592
7,Family Focus,1453,"Beautician and the Beast, The (1997)",0.172874
7,Family Focus,71282,"Food, Inc. (2008)",-0.166485
7,Family Focus,1976,Friday the 13th Part 3: 3D (1982),-0.172333
7,Family Focus,3062,"Longest Day, The (1962)",-0.161828
7,Family Focus,73929,Legion (2010),-0.166922
7,Family Focus,354,Cobb (1994),-0.156265
7,Family Focus,801,Harriet the Spy (1996),-0.130606
7,Family Focus,286897,Spider-Man: Across the Spider-Verse (2023),-0.158367
7,Family Focus,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",-0.157565
7,Family Focus,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),-0.164346
7,Family Focus,169906,The Night Of (2016),-0.160834
7,Family Focus,1019,"20,000 Leagues Under the Sea (1954)",-0.162923
7,Family Focus,5,Father of the Bride Part II (1995),0.691209
7,Family Focus,60487,"It's the Great Pumpkin, Charlie Brown (1966)",-0.057128
7,Family Focus,192803,Bohemian Rhapsody (2018),-0.158102
7,Family Focus,971,Cat on a Hot Tin Roof (1958),0.950706
7,Family Focus,244178,The Northman,-0.115868
7,Family Focus,1378,Young Guns (1988),-0.164387
7,Family Focus,104283,"Wind Rises, The (Kaze tachinu) (2013)",-0.152394
7,Family Focus,57532,Meet the Spartans (2008),-0.166917
7,Family Focus,2026,Disturbing Behavior (1998),-0.166531
7,Family Focus,1015,Homeward Bound: The Incredible Journey (1993),0.504193
7,Family Focus,3877,Supergirl (1984),-0.147494
7,Family Focus,7137,"Cooler, The (2003)",-0.152113
7,Family Focus,2261,One Crazy Summer (1986),-0.159523
7,Family Focus,32460,Knockin' on Heaven's Door (1997),-0.157712
7,Family Focus,8908,Ladder 49 (2004),0.199444
7,Family Focus,3145,Cradle Will Rock (1999),-0.15755
7,Family Focus,2686,"Red Violin, The (Violon rouge, Le) (1998)",-0.063698
7,Family Focus,2739,"Color Purple, The (1985)",0.383057
7,Family Focus,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",-0.158411
7,Family Focus,93272,Dr. Seuss' The Lorax (2012),-0.155434
7,Family Focus,2116,"Lord of the Rings, The (1978)",-0.162583
7,Family Focus,57274,[REC] (2007),-0.166395
7,Family Focus,2787,Cat's Eye (1985),-0.16289
7,Family Focus,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-0.161945
7,Family Focus,5876,"Quiet American, The (2002)",-0.158015
7,Family Focus,1391,Mars Attacks! (1996),-0.171764
7,Family Focus,1949,"Man for All Seasons, A (1966)",-0.147927
7,Family Focus,8860,Cellular (2004),-0.164808
7,Family Focus,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),-0.16337
7,Family Focus,37384,Waiting... (2005),-0.161399
7,Family Focus,253,Interview with the Vampire: The Vampire Chronicles (1994),-0.160247
7,Family Focus,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),0.432571
7,Family Focus,3022,"General, The (1926)",-0.159634
7,Family Focus,58293,"10,000 BC (2008)",-0.155832
7,Family Focus,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),-0.070482
7,Family Focus,8827,"Bill Cosby, Himself (1983)",0.365273
7,Family Focus,8169,*batteries not included (1987),-0.13332
7,Family Focus,2,Jumanji (1995),0.242013
7,Family Focus,1059,William Shakespeare's Romeo + Juliet (1996),0.320048
7,Family Focus,7381,"Whole Ten Yards, The (2004)",-0.164241
7,Family Focus,5941,Drumline (2002),-0.155312
7,Family Focus,2334,"Siege, The (1998)",-0.167421
7,Family Focus,3204,"Boys from Brazil, The (1978)",-0.161028
7,Family Focus,2546,"Deep End of the Ocean, The (1999)",0.825248
7,Family Focus,433,Clean Slate (1994),-0.165933
7,Family Focus,1372,Star Trek VI: The Undiscovered Country (1991),-0.16619
7,Family Focus,1680,Sliding Doors (1998),-0.162005
7,Family Focus,1132,Manon of the Spring (Manon des sources) (1986),0.610345
7,Family Focus,3100,"River Runs Through It, A (1992)",0.80945
7,Family Focus,725,"Great White Hype, The (1996)",-0.166462
7,Family Focus,66934,Dr. Horrible's Sing-Along Blog (2008),-0.158735
7,Family Focus,100498,"Good Day to Die Hard, A (2013)",0.610875
7,Family Focus,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.167341
7,Family Focus,2504,200 Cigarettes (1999),-0.156601
7,Family Focus,2212,"Man Who Knew Too Much, The (1934)",0.46662
7,Family Focus,80590,Wall Street: Money Never Sleeps (2010),0.423196
7,Family Focus,2771,Brokedown Palace (1999),-0.16269
7,Family Focus,2376,"View to a Kill, A (1985)",-0.170325
7,Family Focus,1005,D3: The Mighty Ducks (1996),-0.096481
7,Family Focus,111759,Edge of Tomorrow (2014),-0.165547
7,Family Focus,161922,The Edge of Seventeen (2016),0.309714
7,Family Focus,3754,"Adventures of Rocky and Bullwinkle, The (2000)",-0.164467
7,Family Focus,86142,13 Assassins (Jûsan-nin no shikaku) (2010),-0.16043
7,Family Focus,114847,Autómata (Automata) (2014),-0.169384
7,Family Focus,973,Meet John Doe (1941),-0.159093
7,Family Focus,6958,"Haunted Mansion, The (2003)",0.413323
7,Family Focus,2381,Police Academy 4: Citizens on Patrol (1987),-0.161103
7,Family Focus,232,Eat Drink Man Woman (Yin shi nan nu) (1994),1.0
7,Family Focus,328,Tales from the Crypt Presents: Demon Knight (1995),-0.179434
7,Family Focus,1913,Picnic at Hanging Rock (1975),-0.160892
7,Family Focus,202429,Once Upon a Time in Hollywood (2019),-0.160188
7,Family Focus,6534,Hulk (2003),-0.167283
7,Family Focus,2639,Mommie Dearest (1981),0.68891
7,Family Focus,72294,"Christmas Carol, A (2009)",0.295281
7,Family Focus,7842,Dune (2000),0.348427
7,Family Focus,47640,Beerfest (2006),0.360898
7,Family Focus,1998,Exorcist II: The Heretic (1977),-0.164396
7,Family Focus,4681,"War of the Roses, The (1989)",-0.127028
7,Family Focus,2375,"Money Pit, The (1986)",-0.102494
7,Family Focus,32587,Sin City (2005),-0.169664
7,Family Focus,5833,Dog Soldiers (2002),-0.160656
7,Family Focus,51091,Black Snake Moan (2006),-0.137139
7,Family Focus,26242,Duel (1971),-0.176236
7,Family Focus,192379,First Man (2018),0.051909
7,Family Focus,4254,Crocodile Dundee in Los Angeles (2001),0.099042
7,Family Focus,6299,"Winged Migration (Peuple migrateur, Le) (2001)",-0.168916
7,Family Focus,371,"Paper, The (1994)",-0.162314
7,Family Focus,258,"Kid in King Arthur's Court, A (1995)",-0.144849
8,Sci-Fi/Fantasy Worldbuilding,1453,"Beautician and the Beast, The (1997)",-0.133973
8,Sci-Fi/Fantasy Worldbuilding,71282,"Food, Inc. (2008)",-0.136595
8,Sci-Fi/Fantasy Worldbuilding,1976,Friday the 13th Part 3: 3D (1982),-0.133149
8,Sci-Fi/Fantasy Worldbuilding,3062,"Longest Day, The (1962)",-0.137792
8,Sci-Fi/Fantasy Worldbuilding,73929,Legion (2010),0.325927
8,Sci-Fi/Fantasy Worldbuilding,354,Cobb (1994),-0.138839
8,Sci-Fi/Fantasy Worldbuilding,801,Harriet the Spy (1996),-0.137811
8,Sci-Fi/Fantasy Worldbuilding,286897,Spider-Man: Across the Spider-Verse (2023),0.827376
8,Sci-Fi/Fantasy Worldbuilding,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",-0.134719
8,Sci-Fi/Fantasy Worldbuilding,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),-0.131385
8,Sci-Fi/Fantasy Worldbuilding,169906,The Night Of (2016),-0.135344
8,Sci-Fi/Fantasy Worldbuilding,1019,"20,000 Leagues Under the Sea (1954)",0.429489
8,Sci-Fi/Fantasy Worldbuilding,5,Father of the Bride Part II (1995),-0.137405
8,Sci-Fi/Fantasy Worldbuilding,60487,"It's the Great Pumpkin, Charlie Brown (1966)",-0.135751
8,Sci-Fi/Fantasy Worldbuilding,192803,Bohemian Rhapsody (2018),-0.135107
8,Sci-Fi/Fantasy Worldbuilding,971,Cat on a Hot Tin Roof (1958),-0.136697
8,Sci-Fi/Fantasy Worldbuilding,244178,The Northman,-0.094456
8,Sci-Fi/Fantasy Worldbuilding,1378,Young Guns (1988),-0.135543
8,Sci-Fi/Fantasy Worldbuilding,104283,"Wind Rises, The (Kaze tachinu) (2013)",-0.13211
8,Sci-Fi/Fantasy Worldbuilding,57532,Meet the Spartans (2008),-0.133535
8,Sci-Fi/Fantasy Worldbuilding,2026,Disturbing Behavior (1998),0.183737
8,Sci-Fi/Fantasy Worldbuilding,1015,Homeward Bound: The Incredible Journey (1993),-0.13384
8,Sci-Fi/Fantasy Worldbuilding,3877,Supergirl (1984),0.321772
8,Sci-Fi/Fantasy Worldbuilding,7137,"Cooler, The (2003)",-0.135448
8,Sci-Fi/Fantasy Worldbuilding,2261,One Crazy Summer (1986),-0.135899
8,Sci-Fi/Fantasy Worldbuilding,32460,Knockin' on Heaven's Door (1997),-0.136777
8,Sci-Fi/Fantasy Worldbuilding,8908,Ladder 49 (2004),-0.138332
8,Sci-Fi/Fantasy Worldbuilding,3145,Cradle Will Rock (1999),-0.13618
8,Sci-Fi/Fantasy Worldbuilding,2686,"Red Violin, The (Violon rouge, Le) (1998)",-0.133832
8,Sci-Fi/Fantasy Worldbuilding,2739,"Color Purple, The (1985)",-0.136316
8,Sci-Fi/Fantasy Worldbuilding,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",-0.136285
8,Sci-Fi/Fantasy Worldbuilding,93272,Dr. Seuss' The Lorax (2012),0.611341
8,Sci-Fi/Fantasy Worldbuilding,2116,"Lord of the Rings, The (1978)",0.88732
8,Sci-Fi/Fantasy Worldbuilding,57274,[REC] (2007),-0.12028
8,Sci-Fi/Fantasy Worldbuilding,2787,Cat's Eye (1985),-0.018194
8,Sci-Fi/Fantasy Worldbuilding,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",-0.135324
8,Sci-Fi/Fantasy Worldbuilding,5876,"Quiet American, The (2002)",-0.132133
8,Sci-Fi/Fantasy Worldbuilding,1391,Mars Attacks! (1996),0.168349
8,Sci-Fi/Fantasy Worldbuilding,1949,"Man for All Seasons, A (1966)",-0.139362
8,Sci-Fi/Fantasy Worldbuilding,8860,Cellular (2004),-0.132084
8,Sci-Fi/Fantasy Worldbuilding,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),-0.07938
8,Sci-Fi/Fantasy Worldbuilding,37384,Waiting... (2005),-0.138003
8,Sci-Fi/Fantasy Worldbuilding,253,Interview with the Vampire: The Vampire Chronicles (1994),0.259952
8,Sci-Fi/Fantasy Worldbuilding,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),-0.133972
8,Sci-Fi/Fantasy Worldbuilding,3022,"General, The (1926)",-0.135566
8,Sci-Fi/Fantasy Worldbuilding,58293,"10,000 BC (2008)",0.401665
8,Sci-Fi/Fantasy Worldbuilding,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),0.123146
8,Sci-Fi/Fantasy Worldbuilding,8827,"Bill Cosby, Himself (1983)",-0.139898
8,Sci-Fi/Fantasy Worldbuilding,8169,*batteries not included (1987),0.336892
8,Sci-Fi/Fantasy Worldbuilding,2,Jumanji (1995),0.622411
8,Sci-Fi/Fantasy Worldbuilding,1059,William Shakespeare's Romeo + Juliet (1996),-0.133719
8,Sci-Fi/Fantasy Worldbuilding,7381,"Whole Ten Yards, The (2004)",-0.136682
8,Sci-Fi/Fantasy Worldbuilding,5941,Drumline (2002),-0.138026
8,Sci-Fi/Fantasy Worldbuilding,2334,"Siege, The (1998)",-0.136815
8,Sci-Fi/Fantasy Worldbuilding,3204,"Boys from Brazil, The (1978)",0.112199
8,Sci-Fi/Fantasy Worldbuilding,2546,"Deep End of the Ocean, The (1999)",-0.137849
8,Sci-Fi/Fantasy Worldbuilding,433,Clean Slate (1994),-0.134264
8,Sci-Fi/Fantasy Worldbuilding,1372,Star Trek VI: The Undiscovered Country (1991),0.656416
8,Sci-Fi/Fantasy Worldbuilding,1680,Sliding Doors (1998),-0.028539
8,Sci-Fi/Fantasy Worldbuilding,1132,Manon of the Spring (Manon des sources) (1986),-0.135671
8,Sci-Fi/Fantasy Worldbuilding,3100,"River Runs Through It, A (1992)",-0.139362
8,Sci-Fi/Fantasy Worldbuilding,725,"Great White Hype, The (1996)",-0.13721
8,Sci-Fi/Fantasy Worldbuilding,66934,Dr. Horrible's Sing-Along Blog (2008),0.201279
8,Sci-Fi/Fantasy Worldbuilding,100498,"Good Day to Die Hard, A (2013)",-0.133919
8,Sci-Fi/Fantasy Worldbuilding,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),-0.137353
8,Sci-Fi/Fantasy Worldbuilding,2504,200 Cigarettes (1999),-0.136292
