lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
5.0,0.75,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6919196026451027,-0.0004620780859985185,0.0
5.0,0.75,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.5,-0.6918595525570947,-0.00023013883246214561,-0.25
5.0,0.75,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6924405674721181,-0.00016766419421954115,0.0
5.0,0.75,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,0.75,-0.6912233050289203,0.00017576984221245873,-0.25
5.0,0.75,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,1.0,-0.6913372600035601,0.0004264040216784837,0.25
5.0,0.75,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.6915005929813263,0.0003221084382531991,0.25
5.0,0.75,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.5,-0.6938354232407689,-0.001507824059270968,-0.25
5.0,0.75,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.5,-0.693194025315162,-0.0010862967265110601,0.0
5.0,0.75,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.6926149761303149,0.00039061371875681594,0.0
5.0,0.75,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,0.75,-0.6923113539150559,-0.00014146455246122347,0.0
5.0,0.75,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.5,-0.6930861750056392,-0.001473677290356079,0.0
5.0,0.75,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.5,-0.6931229779099479,-0.0003068722025273418,-0.25
5.0,0.75,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.25,-0.6941614856113206,-0.00045128987585718594,0.0
5.0,0.75,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.5,-0.6929648217470458,-0.0004875468087193191,-0.25
5.0,0.75,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.5,-0.6930932397371677,-0.0005399906067347082,-0.25
5.0,0.75,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.25,-0.6938951373763388,-0.0011235408347574083,-0.25
5.0,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.25,-0.6926520902441878,-0.0004375193465259164,-0.75
5.0,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.6941135786236096,-0.0005941737806753888,0.0
5.0,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.6932496119820657,-0.00040611202269491553,0.0
5.0,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,1.0,-0.6922666348387791,0.0002481388675042995,0.5
5.0,0.75,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,1.0,-0.6921639558519644,0.00010016550086799914,0.25
5.0,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.75,-0.6927173039365745,0.00018197738388237017,0.0
5.0,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.6923382879617851,0.0001487476585299019,0.0
5.0,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.75,-0.6934361094254602,4.6911353136613876e-05,0.5
5.0,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,0.75,-0.6922371649900997,0.00019996343646744297,0.0
5.0,0.75,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.6920555139800941,-6.381106477915122e-05,0.0
5.0,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.25,-0.6934883548447587,-0.0002836577381951644,-0.25
5.0,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.75,-0.6929031649991306,0.0003978712537580087,0.0
5.0,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.5,-0.6933802877305308,-0.0008409151058745845,0.0
5.0,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.5,-0.6933470229926549,0.00032513424055402584,0.25
5.0,0.75,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6931516041662394,-0.0004036279650342367,0.0
5.0,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6924876779302155,-0.0008729736602977045,0.0
5.0,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.6898552860920023,0.00013177257146723687,0.0
5.0,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.5,-0.6913082178720535,0.00041564375897495953,0.25
5.0,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,0.75,-0.6900011222919694,-0.0008854783100248342,-0.25
5.0,0.75,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.689859099310148,0.00035277537727129715,0.25
5.0,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6924637354537655,-0.00010771624355443432,-0.25
5.0,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6920660631288058,0.00064262077620314,0.0
5.0,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.6930548369464397,0.0008046096102022338,0.0
5.0,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6929587370201459,0.00019840458634812208,0.25
5.0,0.75,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.6921045481583177,0.0002848595323352576,0.0
5.0,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6919846875395933,2.2194337676362252e-05,0.0
5.0,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,1.0,-0.6916980597990758,3.682496469925578e-05,0.19999999999999996
5.0,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6920985503613813,-0.00044399577606224483,0.0
5.0,0.75,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,0.6,-0.6920408957883172,-0.000336237125658001,-0.4
5.0,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.693571362143732,0.00045550641593694596,0.0
5.0,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6925773940970738,0.0005163623165991282,0.0
5.0,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.75,-0.6921529072844705,0.000737526540198763,0.25
5.0,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6924717228878524,0.0003771474555768206,0.0
5.0,0.75,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.5,-0.691682613783997,0.0006537218812791012,-0.25
5.0,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.693458026537872,-0.0005989856649697423,0.0
5.0,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.5,-0.6940837983362662,-2.5527080818044112e-05,0.25
5.0,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.25,-0.6934459962416002,0.00037745989578752415,0.0
5.0,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.5,-0.6934369034342454,-0.00035004715321473867,0.0
5.0,0.75,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.6949761577030704,-0.0012278352897777678,0.0
5.0,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.75,-0.6932951757274732,0.00031560601246227726,0.5
5.0,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.0,-0.693458122043199,-0.0006983322878878484,-0.75
5.0,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6929793395294532,-9.654921452728615e-05,0.25
5.0,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.0,-0.6938479605232303,-0.0005353375090944024,-0.5
5.0,0.75,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,1.0,-0.6926669729581668,0.0006495890491609035,0.5
5.0,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.5,-0.6922996923228129,-0.00013273582995532163,-0.25
5.0,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6917958636851242,0.00015567073969435796,0.0
5.0,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6917943027241151,0.0004799343012882318,0.0
5.0,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.25,-0.6931820048791666,-0.0009010576042073337,-0.5
5.0,0.75,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.6917521626977433,0.00057175448530844,0.0
5.0,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6925569807942474,-0.001291199051153935,0.0
5.0,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6918871610277066,-0.0008780411973702273,0.0
5.0,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.6908785583762886,0.0007349726389035416,0.0
5.0,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.691464145470662,-0.00018137327725264996,0.25
5.0,0.75,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.5,-0.6933661579108126,0.001145328978665483,0.25
5.0,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.6935997573063961,-0.0005004304901711221,0.0
5.0,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.75,-0.6922999104233414,0.001245767214832938,0.25
5.0,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.75,-0.69227376125959,-0.0018856470327173191,-0.25
5.0,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6917432868426938,-0.0007245986578716668,0.0
5.0,0.75,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.75,-0.691865918246972,-0.0008075088050005785,0.0
5.0,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.75,-0.6917107856566672,0.0010812886198482419,0.5
5.0,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.75,-0.6931416946689687,-0.0006503014361953774,0.25
5.0,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.6934359808483869,-0.00041440613574661445,-0.25
5.0,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6922229949322383,-0.0008690437968634779,0.0
5.0,0.75,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,0.75,-0.692271325586461,-0.0011395499340246529,-0.25
5.0,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.75,-0.6923886463384304,-0.0010177867847429578,-0.25
5.0,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.6926023675318489,-0.0013028514805144553,0.0
5.0,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.6934996608053559,-0.0008405327445822897,0.0
5.0,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.5,-0.6922227189995378,-0.00012713288977017623,-0.25
5.0,0.75,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.6953688323033304,-0.0009525801720480231,0.0
5.0,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.6887812181572659,0.0013981483234093428,0.0
5.0,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.75,-0.6888003946967599,0.0017394088262449037,0.25
5.0,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6904063706003085,0.0012786689997842382,0.0
5.0,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6909127072003517,0.0008039909817046942,0.0
5.0,0.75,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.689017541595885,0.0015654968568907801,0.0
5.0,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.6910409020875747,0.0010024557024501668,0.0
5.0,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.6907423680357594,0.0011740889968143708,0.0
5.0,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.691351436617174,0.0015063459125151946,0.0
5.0,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6929160763507575,0.00030933674101463193,0.25
5.0,0.75,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.6911588744991555,0.00015910559280263303,0.0
5.0,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6912798081757237,0.0007659599518246019,0.0
5.0,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,1.0,-0.6906123254304446,0.0012564638788733484,0.25
5.0,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6907413023957871,0.0009506675952676291,0.25
5.0,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6909569467256045,0.001190750835974308,0.0
5.0,0.75,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.6929308369147806,0.0004551600412140422,0.0
5.0,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.5,-0.6924841674630369,0.00029798872183983693,0.25
5.0,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.6916526404408285,0.0009114936837115728,0.0
5.0,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6922115296402085,0.0005927264450371617,0.0
5.0,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.5,-0.6930559871327691,-0.0009247844316376819,-0.5
5.0,0.75,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.5,-0.6918857919016207,0.0007076324928502187,-0.25
5.0,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6912430949905607,0.0003261028122375498,-0.25
5.0,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.5,-0.6920604853940884,0.00019750587132638664,0.0
5.0,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.6914078199988655,0.0006273092447712791,0.0
5.0,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.6909002539000622,0.0009578540994517049,0.0
5.0,0.75,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.6935266072909828,-0.00041268369820179895,0.0
5.0,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.6934727659915586,-1.4237004426820299e-05,0.0
5.0,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,1.0,-0.6918153399768621,0.0006095824115862625,0.25
5.0,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6920403459162937,8.532849635023432e-05,0.25
5.0,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.5,-0.6921312805134545,0.00018278723669529207,-0.25
5.0,0.75,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.5,-0.6928893255786968,-0.00042322708561193245,-0.25
5.0,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.691837920903068,0.0006661725701919696,0.25
5.0,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.6940742195375287,-0.0001319974283906511,0.25
5.0,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,1.0,-0.6915817207692881,-0.0002995578163959012,0.25
5.0,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6921906404728748,0.00027098348698872954,0.25
5.0,0.75,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,0.75,-0.6919183044309224,-0.0007465000504427444,-0.25
5.0,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.25,-0.6930407680021162,-0.0003023426978993049,-0.5
5.0,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6930614505242256,-0.00034510463829073856,-0.25
5.0,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6925619772553988,0.0007134868051936749,0.25
5.0,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.5,-0.6940558913241421,-0.0014433621048505207,-0.25
5.0,0.75,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.25,-0.6930852549843209,-0.0004680844015594321,-0.5
5.0,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,0.75,-0.6910222443372388,0.0006341482806454524,-0.25
5.0,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.691154734357109,0.0001868702181125892,0.0
5.0,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.6907945705561106,0.0009505700489559343,0.0
5.0,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6920744027716338,-0.0005328218445024291,0.0
5.0,0.75,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.6956355805784948,-0.00016232760777712407,0.0
5.0,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.6889401969565465,0.0012498389034305557,0.0
5.0,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,1.0,-0.6903225234791159,0.0009099116213315828,0.4
5.0,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,1.0,-0.6910612490686188,0.0007681829673682472,0.19999999999999996
5.0,0.75,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,1.0,-0.6895839369716568,0.0007464336788380876,0.4
5.0,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6917739900385639,0.0001769554385172567,0.25
5.0,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.5,-0.693527944151572,-0.00010481011886709357,0.0
5.0,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6923603182344811,0.0005958716611879078,0.25
5.0,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6919077004588434,0.0003766612042134243,0.0
5.0,0.75,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,0.75,-0.691990108616805,-0.00016795393000579306,-0.25
5.0,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6918681864010765,0.0003138003087472807,0.25
5.0,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6932308521939059,-0.0004704673021054262,-0.25
5.0,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.6931428479323788,-0.000271570010614397,0.0
5.0,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.6916202122300514,0.00015349714615564558,0.0
5.0,0.75,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.6913670537534973,0.00042273754619370774,0.0
5.0,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.6901469242816924,0.0010377228127461668,0.0
5.0,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.5,-0.6917090094586841,-6.082753467406832e-05,-0.25
5.0,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.6906503021254922,0.00013406569607599117,0.0
5.0,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.5,-0.693038073940181,-0.0007801323873094512,-0.25
5.0,0.75,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,1.0,-0.6911723751970562,0.0005070391651509354,0.25
5.0,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.5,-0.6940465466464953,-0.0004812312830907439,0.0
5.0,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.75,-0.6926512271272556,-0.00040982791812416153,0.0
5.0,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,0.5,-0.6938028617711294,-0.0008761313817294836,0.0
5.0,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-0.6935836672427863,-0.0015304592226509373,-0.5
5.0,0.75,1.0,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.75,-0.6930582149902881,-0.00018382673236005953,0.25
5.0,0.75,1.0,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.6937291237468203,4.2661353502726485e-05,0.0
